region,country,drug_group,drug_sub_group,seizure_reference_year,seizure_volume,legal_category,recreational_year,medical_year,decriminalized_max_possession,offence_type,total_crime_cases,crime_count_gender_ratio,total_treatments,patient_gender_ratio,gdp,health_expenditure,population,gdp_per_capita,border_length_km,coastline_length_km
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2020,19.88,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2018,0.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,36.333333333333336,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2018,0.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,36.333333333333336,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Non-specified amphetamine-type stimulants,2018,56.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,36.333333333333336,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Non-specified amphetamine-type stimulants,2018,56.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,36.333333333333336,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,2020,1.11175,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,2020,1.11175,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Other stimulants,2020,1.11175,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Prescription stimulants,2020,0.0195,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Prescription stimulants,2020,0.0195,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Amphetamine-type stimulants (excluding “ecstasy”),Prescription stimulants,2020,0.0195,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,53.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,814.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,814.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2020,577.2,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,2120.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2020,577.2,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,2120.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2020,577.2,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,2120.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2018,736.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2018,736.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,719.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,719.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,257.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,257.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2020,70.3,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,2120.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2020,70.3,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,2120.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2020,70.3,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,2120.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Other types of cannabis,2018,24.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cannabis-type drugs (excluding synthetic cannabinoids),Other types of cannabis,2018,24.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,2358.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cocaine-type,Cocaine,2018,243.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,2254.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cocaine-type,Cocaine,2018,243.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,2254.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Cocaine-type,Cocaine,2020,227.6,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,2619.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cocaine-type,Cocaine,2020,227.6,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,2619.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Cocaine-type,Cocaine,2020,227.6,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,2619.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Hallucinogens,LSD,2018,0.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,4.666666666666667,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Hallucinogens,LSD,2018,0.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,4.666666666666667,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Hallucinogens,Non-specified hallucinogens,2018,11.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,4.666666666666667,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Hallucinogens,Non-specified hallucinogens,2018,11.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,4.666666666666667,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Hallucinogens,Other Hallucinogens,2018,0.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,4.666666666666667,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Hallucinogens,Other Hallucinogens,2018,0.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,4.666666666666667,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Opioids,Opiates,2018,82.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,1447.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Opioids,Opiates,2018,82.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,1447.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Opioids,Opiates,2020,48.5,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,3559.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Opioids,Opiates,2020,48.5,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,3559.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Opioids,Opiates,2020,48.5,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,3559.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Opioids,Pharmaceutical opioids,2018,3.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,1447.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Opioids,Pharmaceutical opioids,2018,3.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,1447.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Opioids,Pharmaceutical opioids,2020,3.5965000000000003,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,3559.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Opioids,Pharmaceutical opioids,2020,3.5965000000000003,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,3559.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Opioids,Pharmaceutical opioids,2020,3.5965000000000003,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,3559.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,Barbiturates,2020,7.071200000000001,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,Barbiturates,2020,7.071200000000001,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,Barbiturates,2020,7.071200000000001,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,Benzodiazepines,2018,59.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,710.6666666666666,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Sedatives and tranquillizers,Benzodiazepines,2018,59.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,710.6666666666666,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Sedatives and tranquillizers,Benzodiazepines,2020,6.36062,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,Benzodiazepines,2020,6.36062,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,Benzodiazepines,2020,6.36062,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,GBL/GHB,2020,3.966,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,GBL/GHB,2020,3.966,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,GBL/GHB,2020,3.966,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,584.5,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,Sedatives and tranquillizers,Non-specified sedatives and tranquillizers,2018,47.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,710.6666666666666,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,Sedatives and tranquillizers,Non-specified sedatives and tranquillizers,2018,47.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,710.6666666666666,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,“Ecstasy”-type substances,“Ecstasy”-type substances,2018,99.0,MED,,2019.0,,Offences related to drug use and/or drug possession,4940.0,0.13450127154563435,34.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,“Ecstasy”-type substances,“Ecstasy”-type substances,2018,99.0,MED,,2019.0,,Offences related to drug use and/or drug possession,14652.0,0.11983099604458827,34.0,-1.0,395461000000.0,6.47943211,4867316.0,81248.26906656564,490,1448
Europe,Ireland,“Ecstasy”-type substances,“Ecstasy”-type substances,2020,23.672976,MED,,2019.0,,Other drug-related offences,1063.0,0.11192468619246862,31.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,“Ecstasy”-type substances,“Ecstasy”-type substances,2020,23.672976,MED,,2019.0,,Offences related to drug trafficking,5950.0,0.11335492474757096,31.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Ireland,“Ecstasy”-type substances,“Ecstasy”-type substances,2020,23.672976,MED,,2019.0,,Offences related to drug use and/or drug possession,14380.0,0.1351650086846676,31.0,-1.0,436556000000.0,7.06342745,4985382.0,87567.21149954006,490,1448
Europe,Italy,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,14.0,MED,,2013.0,,Offences related to drug trafficking,35745.0,0.07987674088396121,108.5,-1.0,2099440000000.0,8.68187714,60421760.0,34746.42248090754,-1,7600
Europe,Italy,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2019,10.0,MED,,2013.0,,Offences related to drug trafficking,34914.0,0.0762970498474059,104.5,-1.0,2019610000000.0,8.65633965,59729081.0,33812.84235731,-1,7600
Europe,Italy,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2020,14213.19,MED,,2013.0,,Other drug-related offences,5.0,0.25,223.0,0.21195652173913043,1907480000000.0,9.62485981,59438851.0,32091.468255333537,-1,7600
Europe,Italy,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2020,14213.19,MED,,2013.0,,Offences related to drug use and/or drug possession,31016.0,0.07627177458532862,223.0,0.21195652173913043,1907480000000.0,9.62485981,59438851.0,32091.468255333537,-1,7600
Europe,Italy,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2020,14213.19,MED,,2013.0,,Offences related to drug trafficking,31330.0,0.0844582900657667,223.0,0.21195652173913043,1907480000000.0,9.62485981,59438851.0,32091.468255333537,-1,7600
Europe,Italy,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2021,9.072491,MED,,2013.0,,Offences related to drug trafficking,30083.0,0.08901679698812627,97.0,0.17575757575757575,2179210000000.0,9.34389782,59133173.0,36852.580192170644,-1,7600
Europe,Italy,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2021,9.072491,MED,,2013.0,,Offences related to drug use and/or drug possession,30166.0,0.07382884807062509,97.0,0.17575757575757575,2179210000000.0,9.34389782,59133173.0,36852.580192170644,-1,7600
Europe,Italy,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2022,9.352494,MED,,2013.0,,Other drug-related offences,7.0,0.75,129.5,0.1511111111111111,2103000000000.0,9.02753067,59013667.0,35635.81297193411,-1,7600
